voltage,current,temperature,cycle,SOC,SOH
9.935133228268233,-2.1429286975987507,31.27395276139805,207,37.78321990521759,93.01168129249514
10.560204063533433,-3.9924556597800773,28.914268298565304,182,62.77079492694437,94.15999023664214
10.640130838029839,2.0572046424595136,35.32123644721954,234,51.592263617623075,92.15464614485647
9.55456336657658,3.88165860728875,43.20454398564895,106,12.422207831460598,96.43622872261273
11.908753883293675,2.4793049624487233,25.870931556867507,185,90.93438668170754,93.69049395465872
11.325398470083343,-0.31834705474707725,40.316081760617756,265,81.37236632510266,91.22360701358191
11.818496824692566,3.2301380911928526,36.44946455877418,131,88.16444184019159,95.58385359693321
11.684482051282947,-0.7212186150531998,33.508982331036336,170,92.98757804660515,94.18794015430865
10.793699936433256,0.19947267394774038,39.881608882101204,297,62.267637972659436,90.09271924855204
11.765622705069351,-0.18296186083453403,44.31648848883265,23,96.50812585216455,99.34200799141783
9.265477506155758,-0.4190090186758004,29.58412422325382,260,10.813597596532198,91.58055516630844
9.587948587257436,2.201526154351246,27.87294730144239,195,14.669060316324908,93.5353739653527
9.135681866731614,0.21415125815593594,43.25763490445394,98,7.638877726554762,96.65074617062423
9.975990992289793,-1.4662630237982714,38.37906154914607,100,38.874502945651315,96.7351709478112
10.166031869068446,-1.9347346587321734,33.759720431239316,119,45.45650970202649,96.01227082537119
9.814047095321687,-3.698021464260533,36.465191405285665,202,38.67299511909803,93.27511242605874
11.486212527455788,0.6655612950643679,39.91227810352488,89,84.192303298237,97.03301960754122
10.070259980080767,-2.1603086767917263,40.46063797411435,194,44.16823195616108,93.60253979409339
9.842803529062142,-2.8149286238689353,43.39788361637929,176,38.81034925168625,94.22260698361448
10.628088249474745,1.2306397106214213,33.53685577791245,114,52.90038019485377,96.19258599281001
9.422772674924287,1.4496740625723907,30.8682182003879,31,11.641880981122846,99.49436177231571
11.406590942262119,2.0172391380613277,37.79328533579684,214,77.73525729741002,93.00445394943382
9.223651931039312,0.028615170708731874,33.31455798559061,278,9.046438038323348,90.4214444619036
11.960660809801553,3.1524368416310926,36.89196907897956,242,93.18599537176995,91.88130547149076
11.316734307889973,3.4907420271858225,33.399715969119,285,70.17756505552502,90.49709118881871
9.596147044602517,2.4589675183399153,28.05991573356349,69,14.33613250428016,97.79138184733188
9.016566351370807,1.0847478560654977,34.38853503317917,70,0.0,97.94177947612569
11.446384285364502,-1.5702323712704906,38.81835643882066,110,88.23539506142374,96.2254221796725
11.120572031542851,3.8635593729617694,40.985676153353,157,64.22397118302787,94.93930633631153
11.187021504122962,-1.8069106624644933,34.86652553593093,36,79.39129856744614,98.83054195294986
11.313811040057837,-2.3787446240765515,28.30475780420802,34,83.73484778962757,98.91603557938691
9.22213395520227,-0.46276708970733793,33.29375419298863,58,10.220133736275088,98.24581299802045
10.075397185632818,-3.5452754343008923,40.72587857683396,206,47.854937155546295,92.88377663404283
9.34760717857539,3.8279557173743264,33.25718541234146,65,3.668453741545447,97.9135600665744
11.58931027762678,0.7074684513313985,38.930615872084445,261,87.32779463364771,91.54787048821647
10.869894380482673,0.455616733313402,35.144273633561795,269,63.21962557618463,90.87464263209085
9.992694074557948,1.2463702391977591,29.824462502187934,232,30.938769387708106,92.26701593617166
9.19067505085807,-0.023810817782346838,40.92301016046149,156,9.599964105150509,94.90175156486832
9.932946965146986,-3.7434918632436673,26.684269081413742,105,40.79381564595811,96.20649012134174
9.97554996608024,0.8984903107231741,35.49780565510301,153,32.37166755688735,94.95039573526098
11.188818535014192,1.7293910156514452,29.1778206848681,17,69.47270443165142,99.3942189535908
10.91267241406564,-0.6660075150075748,26.34131257082751,259,65.68902843720575,91.57693765807323
11.661638227728979,2.0583645765695433,35.05867874166498,118,85.58709856454175,95.95574567081435
10.416644775485848,-2.183989605292635,34.99124311869847,101,54.6797151531662,96.62702610459198
9.358782737814906,-2.229787271470528,39.13801803351441,24,20.361496379209395,99.07926400124869
11.139734361668985,-2.7086640984994084,39.895013861038095,179,81.07514174075565,94.0154780624355
11.282355145850692,-1.0240419216867052,39.55582977385794,161,81.54977562067809,94.52567609715143
10.683831592708488,2.7760962831126683,33.1911746583351,214,50.825713980834955,92.80883360131881
11.312901539863683,2.6232964971925146,37.633795744531255,123,73.06523590138106,95.72804568450975
10.481386789093172,-0.9374063362919696,36.538904852879206,291,54.03085644774482,90.19559610237661
10.568198488145981,0.7129498878418925,33.43123512233839,155,52.177155243062316,94.72072768650945
10.28262305507565,1.766530531799325,36.94425388371987,192,40.72662628310066,93.53120313970015
9.076257380232285,-2.070345802975816,43.94495753412525,52,11.506768688674082,98.24918104568981
9.323674280979914,-2.6548713128420234,28.857874873627548,169,18.19789595616102,93.93093865769245
9.094287557060202,3.776767945698488,43.11544191571053,97,0.0,96.78810284538766
10.909231233791342,0.9404585056769479,26.069110279663967,146,61.503716918118485,95.3192023681145
9.94306794322898,3.851325774669311,31.167784258033215,299,23.040840522566043,90.14642178656834
10.525712073494109,-1.2979521029421672,30.762904972230565,29,55.25453036827183,98.90329962803669
11.722699421778279,1.624253599793052,37.52730215761812,73,89.20147382465026,97.7200782264953
9.747876687446626,-2.2191709076700983,27.624499035545806,171,31.002049991171926,94.17868521139924
10.23114876910689,-1.9103986298086966,42.64695223679507,83,49.34367932544373,97.27726427016873
11.266653415629147,0.09521697015699182,41.571028169300824,72,78.6312770627726,97.23751620144557
9.686394496474868,-1.4430549959354302,38.04131639370556,231,29.095717317741965,92.39142567207995
9.230939729486378,-2.6590274892753243,34.16827663584395,289,16.179215033236375,90.36742024069879
9.869254358741305,-1.896954384085392,43.65912084284157,126,37.449355420158625,95.82079755940728
9.483663861762013,-3.714012844273083,41.61493109441112,84,28.73014705496536,97.20261138575289
11.78909295702772,1.6353889718198928,34.9863029616249,253,90.87855339703256,91.84689920252801
11.42436113869325,-0.06306674331310713,39.03746708908622,151,83.77719823254166,95.09773351975511
10.90021126953127,-3.246055468763795,36.33859904359369,6,73.72323413167058,99.9073931354502
11.614381770563153,-2.6264480549720703,36.75884476776529,135,96.063948109755,95.58329228552267
11.411016230697344,-3.179723695098848,31.619521388749426,183,89.64042120540847,94.20086729281128
9.559710176658108,0.9007424662070118,34.241692092497935,226,18.253488141585642,92.42886931477607
11.677676995469934,-3.2463170911000496,26.562428615794886,243,97.68417829990689,91.69170667136171
10.618026725746953,2.0342586642817286,32.14697383329185,263,50.27797229751914,91.49087921890816
11.422320465492188,-3.8359126454368706,38.916570307243035,250,93.11711119144705,91.5953901293771
11.68827389977048,-2.004993696032863,44.06432061012373,169,98.4344783544562,94.44101306792071
9.954010424915591,3.1253334071352574,44.261282255260404,53,27.8392704304003,98.31153269260753
9.33015577358303,1.7482505449779682,36.11445738249783,131,8.857457566822315,95.52324044861179
9.683805487625825,-3.4162533365944983,37.13244503619164,93,33.76063860291875,96.68794834681502
10.28132336587877,2.569008835881438,28.71442371001935,45,37.03114151492592,98.65988846383652
11.45404429776748,-0.05571902767836168,38.90616216187061,98,84.72200659381934,96.92359938461428
11.58219174976903,2.774264217350634,26.413175853487726,233,79.42003295295531,92.32833019435019
9.020856391593572,0.8059181956031471,30.693713715988892,268,0.0,91.12698895660738
10.532241907732697,1.4546642562628698,38.36726694570885,36,50.11152300624116,98.59023981357447
10.252233009446337,3.948012483165665,31.206202630869786,74,33.11230963313771,97.48356213310221
9.666323431412192,-2.1413156326078546,25.996937482289088,57,27.763457625050503,98.28204985876083
9.35959610200105,0.9915645980911068,41.637408187019275,18,12.835106875544396,99.282967485398
10.012845514210884,-0.3174288795408131,31.20660014269126,187,35.796409367753085,93.78658656821354
11.828729111737557,-3.6843843766184685,26.262104497173567,138,100.0,95.46917408546621
9.969608796062266,-3.8842348679770797,26.495763290057305,142,42.33003303002968,95.34386300719096
10.556371865230098,-3.0461713774571306,30.035175975775072,107,60.50152581313443,96.2796467354334
11.109056876685534,1.192733924308385,28.560318944430524,220,68.03212486763293,92.64900921106538
10.090888807137881,0.5373047033071376,40.48600235560302,144,38.11689895078214,95.3268769729779
11.915346248162882,0.4274364893098195,31.43368093334069,4,97.39635323548964,100.0
11.887341884826334,-3.7451458997739193,41.09391570079665,55,100.0,98.13429272903817
9.755346887476092,-0.24557602911994358,28.476919956463057,254,26.48755364662887,91.59500791148608
10.491745517677156,3.3969825427402283,34.857583590881674,221,43.20391095056431,92.45938254181813
9.90263492945031,-0.8192650455148272,38.76074267106257,47,34.88814212967657,98.39693677080314
9.854521483132404,0.9993797583076507,38.039817077317096,162,28.593563457441075,94.52500343252036
9.110660842063599,2.2385494049851484,37.022588198605376,235,0.49683886271149147,92.45735602074573
10.82869300193969,2.2714022331351007,43.4964320386234,247,58.97721422287661,91.87663601794617
10.508037069686583,0.15424065916217078,29.570502954134888,99,50.79640126580767,96.71401630287212
9.154436253749967,2.8636155632186906,34.874384089242106,20,0.0,99.04777515032032
9.835939392709834,-0.8689752530900243,42.67985100144817,101,33.57305475667583,96.67959454043377
11.72479765789996,3.1095457182783868,26.55787531190314,4,83.36429936335001,99.91443731391392
9.718685672000918,-2.0781826688356375,26.117765365061505,196,29.375198811798658,93.43264339162504
9.43468461627367,-1.7582687440754317,29.66604575116583,148,19.818368219544052,95.07367084442477
10.468358280832689,-3.575035006407991,37.66042439076037,210,60.414948421928344,93.27022462944623
11.956951362331802,2.364654692338263,30.19759252899614,159,93.69292718601363,94.84231383626299
9.726165814534502,-0.6635581101383554,28.80479767617598,145,26.625381961731147,95.03386195622711
11.016406642217635,-2.1670670887088077,34.17604630716584,57,74.46643172379302,98.3928552973581
11.284858845986154,-2.1456777790673627,37.27196137538823,239,83.98054825561785,91.91419535938654
9.712912631977199,3.2111995298338654,29.971154140334807,78,16.729986402722254,97.64240667960078
11.18464904583558,2.671332803688295,31.01382373447484,151,67.3460675988602,94.85805269082115
10.10334939815776,0.4282470828574665,37.27118609623028,4,38.16193278402774,99.84395903572926
10.896917491780739,0.9288864033257687,43.91476843978906,180,64.69132073900136,93.68312708357718
10.900589132282684,-0.20539543559767193,38.494834548761766,200,66.56542657483601,93.41243578375344
10.607324052224275,-0.8666676569695291,40.6580828716912,132,58.875754124237886,95.30556182987675
9.270869310163224,3.323815049746652,32.336201895109376,121,2.1866797600960535,95.99776574477639
11.505907486767715,-2.9950983718375834,30.44508718768932,168,92.10701292605563,94.33480894928469
9.962340194915207,-0.6524256822701764,34.08535486405245,97,35.526141675659495,96.70315643753034
9.559555531199562,-1.2435047360969973,41.14265657423347,281,24.98914419507459,90.69243205727888
9.122325424664291,-0.01479423799081303,34.12599283581112,267,5.939698317615633,91.22293836653283
10.772678829564725,-0.3389450036385995,41.93450817579722,18,63.323558463080126,99.59631691888136
11.032693085526848,0.1511162532086514,44.77543961390254,131,71.33373347398714,95.45787896919107
9.049763486783569,-2.8806481821840473,26.440533314606725,95,9.148510011167081,96.78665809189216
10.536279174897842,0.1051320121062167,25.908203121674074,209,51.128116423997355,93.02617763846489
9.679487325593813,-2.060649488902313,27.991794058267235,4,28.399560053703006,99.95711010005985
10.93551837122835,-2.52534920809447,32.687393514686924,127,72.36813076411855,95.85404519090591
9.523099287014974,-3.48132624971047,27.620844182908648,53,26.66412736135703,98.10662710713487
11.072813214307399,2.1012204700491273,42.41328955237512,197,67.32338054559882,93.61361241951728
10.160206038901613,-0.5804646331475203,25.462925020541277,205,40.21728121703082,93.2281842773058
11.810189966210203,1.0131494664940668,31.31585432671645,179,92.40329607278156,94.30167973005265
9.41256283243798,1.8207467464379468,28.693892589884108,240,9.939006066481266,92.04756247033522
10.023199053150776,1.434533322508428,43.630786603150646,273,34.24645911938494,90.59961169350365
9.340420563721768,-0.2359942472825418,38.38962009780056,137,14.615261761825396,95.30982449171645
11.774080854835688,-0.8968117683861614,43.240605129027486,22,98.35951227462716,99.2425148044025
11.632018060142943,-0.9923207228746902,44.44657420620787,119,94.1040519865264,95.90670000055259
9.773824883145467,1.1203903754404507,34.941964873547384,114,24.981579807623927,96.06782901280252
10.979952138102536,-0.041645160465012765,29.686382160960527,81,67.03979393677253,97.58565834743294
11.451666600603648,2.793057983908085,28.874575723931784,195,75.51449020513776,93.31260203378578
10.665602434798387,2.9976158746136967,29.45837723371681,179,48.917716920155364,93.95393461137296
10.588951735068019,-2.6355169759478523,39.17186615244006,174,62.388223505958265,94.20992817341427
9.725556872701356,-2.910130787634195,25.808914562460014,197,31.622338971622682,93.2360306549323
9.279308303417698,1.043207408287996,26.027221460654296,25,6.907702552000817,99.14220420834457
11.69164727385998,-1.5901940155017646,37.162858847663,98,96.12963260361967,96.37875396038102
11.701254171489992,-3.851434249879209,37.841142934748135,232,100.0,92.18400526104969
10.899304371819804,3.109141354903641,38.305258486449205,190,58.19834403735754,93.49887941005774
10.017089373146103,-2.184793862049534,32.43761009177182,65,40.852485778348296,97.78731857196976
10.047628723837983,3.4342452134864727,41.11889777428306,245,29.559123982406522,91.82496743702784
11.177867036610717,1.739475607026029,35.67249175453235,103,70.3813772203653,96.76897151243917
11.691330779857731,2.1012279192918744,27.10931260018839,190,84.87981871706569,93.57513169559907
11.661259272795352,-2.3883080336547167,40.9419861413469,140,97.8678097389179,95.65391287796834
11.339626637572872,-2.1264445950654967,44.061355725409165,178,87.11593721850798,94.09850467820429
10.926094938462864,0.17014203059252608,26.200726260047173,260,64.01795479095692,91.19190964325043
9.252419894985147,-2.6232011788011027,32.8270267740116,174,16.53740480130998,94.2202728285655
9.484886142283841,-1.5565464585357418,34.75032089669495,163,22.004301735139713,94.75199543710234
11.695662565581237,-1.4283001764175642,27.92941520156634,18,94.01205233406509,99.23983946901978
10.819287178978769,-2.7229605339778873,42.354178955657545,19,70.92114309203518,99.6579990089795
9.027591154849889,-2.358537332838714,30.68299289780088,286,7.952647073319915,90.54649101477922
9.304414628598096,2.3084147360660525,40.660170798763204,238,7.508151606190703,91.89506217812975
10.990505307324167,-2.662433163621853,38.419889640566325,43,75.69023774797346,98.48833561616975
9.015184751538657,-3.77234086524862,36.960916449340466,195,12.329193837611534,93.43764931338646
9.482424154252495,1.0348395410315074,28.842856973931088,194,14.26227768395729,93.69957686118015
10.646201368099758,3.8078649551395998,29.414070411018116,48,46.23653063101324,98.22309321472933
11.07568559307808,-1.350289483015029,25.946968094931385,58,72.7546370957932,98.29758588163251
10.955883778507802,-3.0507543744299817,29.814248595645328,131,73.78586160546409,95.80457395569329
9.67280792838168,0.5630986029402463,31.908872189210282,166,22.40095887654743,94.71632264962317
11.136537664042608,3.2508336887651694,41.66290607724851,134,66.42341912829039,95.54215499942039
9.7117472624904,2.2724942386278304,32.32785333429611,88,19.509243819969644,97.25189952358765
9.976199094477803,0.980126947301728,40.09243565531213,270,33.10813957873486,90.96389244963329
11.239474215354072,-1.479548027139205,33.78884562590975,262,80.10577970483234,91.41991374411138
10.948898697141644,0.33504138620975965,40.697366239877766,115,67.26515968717261,96.17979747316068
11.547670231482535,-3.270041269565957,44.52543200874079,195,97.00253062508087,93.7701601945415
10.97283867690103,1.4315633942453596,29.7968311611516,107,63.14174697665129,96.47358325438114
10.704925810006415,1.8007681511812068,42.24683223927752,46,55.778306403449655,98.33996934168826
9.281024303484278,3.7202529832793507,37.436481726115495,240,2.5541406698339917,92.22693460965448
10.1031474091783,-1.916821130039427,41.345885231773096,229,44.832810177396524,92.39794322345954
9.795607103045176,-3.852348647655819,38.0317180453561,244,38.75745199638331,91.78617057900301
9.731968930137251,0.36486771541720486,33.478990145483,249,25.182593078461956,91.6123913635531
11.919031664257336,1.6543240351745157,29.561498788835806,76,94.07754514507539,97.33315645391734
10.179293174000282,2.323259807063904,26.4007045066233,61,33.781763850340965,97.75180163629754
11.67613966553134,-2.450088535801515,35.71036728921434,58,97.47195031505798,98.00333292468576
10.893415877991789,-1.9059770477038107,44.80652189053731,237,71.84010959709327,92.13072631955464
11.384433910624946,0.10072740213837061,39.76083610028412,188,82.18147906887575,93.67615224232426
10.507911279315577,-1.3551935202399852,31.546910827980334,55,54.96107527671526,97.59951272544347
10.730711653879077,2.8840918926995602,41.5440960017347,77,53.78897793123392,97.202772416676
10.477553081456591,-0.20991877009023785,40.37968000352813,221,52.852502307817595,92.77434513285789
9.585728963394134,2.3966291528160237,30.632715867069138,46,14.659269071178228,98.44949951235742
11.167356345784516,0.64495808385883,25.286149795884693,137,70.69004627568039,95.17744017505663
9.842317087322566,2.184721132936896,27.36325277067899,23,23.088083965879107,99.17999930054748
9.07294789929436,-1.3386161077574092,42.546123806241155,28,9.287361673787117,99.08535878241126
10.936416887721503,2.6513329754424895,41.73126070609743,134,61.26514929333002,95.67663613352212
9.531332038221146,-1.8034214755918274,30.90418001756725,280,23.400457633197888,90.5637107386552
11.821375753058742,0.3687904640263264,30.70390852568841,291,94.26466398036328,90.39514133450209
11.861785731007762,-2.2879430946090062,40.85729974204942,188,100.0,93.73000411207158
11.744593170661346,-0.19578782699045316,43.75474939790844,70,95.72685846910271,97.61106453797575
10.110476100766334,-1.4545983239303748,40.582745135951996,205,43.76891486256081,93.29762113618665
9.046369849586602,-1.866372554902286,37.11157354061523,241,8.633907748265504,91.82492914233889
11.784955687763176,3.7358801442243,29.85342700663609,183,84.462841299539,94.0421014471586
10.284552444951943,-2.719407156106155,35.514958281905216,127,51.71992437837788,95.59545580044208
11.89996445713101,2.298606699659162,29.670237171865292,229,91.85301258959214,92.2802185539321
11.890859931267759,3.8733196758657193,41.16022840193547,40,89.9107441996481,98.60900743695858
11.55902836640208,-3.8407881300793774,32.739221590354745,280,96.45076019000537,90.65004019680816
9.883346676208758,1.59221931233676,41.67394433988052,161,28.7991297940928,94.25177660626923
10.155293185805776,-1.976705555549703,32.6321843596545,157,44.9779736209977,94.78249770680638
11.553410014550572,-3.6760974053735644,41.482988103997826,20,97.60050828591919,99.05926171582003
9.950766015468833,-0.7768833683469536,31.666356303304838,9,34.96768019715612,99.72514511354095
9.508478240058277,3.481742481367,33.80265409235339,86,10.005449283662427,97.17448248992147
10.67040378737505,-3.9058792450640185,37.30976838685315,32,67.9067780358657,99.07982984910295
11.808464322482344,0.7030855354382535,26.405752280598374,202,92.13891403360218,93.06636945272223
11.08808939002492,0.011171828762594593,43.96414123630929,3,73.36787834285266,99.93439927415861
10.710183510268095,2.98707331496838,36.47211572247606,22,51.83285686601077,99.25951222134226
9.291529481312306,-3.3279862838349947,35.15640029381605,196,20.068895145427568,93.3815051638734
10.84502168009751,1.4522082390932027,41.78787942239824,273,61.22777795666364,90.73877219740429
11.97016155031279,1.4408775874662183,42.31525459793655,272,98.8662419613481,90.94545955566726
9.420252045709573,1.352640134898266,35.44520809058032,106,12.715842804522822,96.66720466131885
10.55498895709121,3.5386759594802957,43.54524651587275,199,46.69532464084747,93.3305764096563
11.632119215783867,2.5847002320550434,26.294755321529614,214,81.53450767696387,93.05472865405649
11.222305853262613,-3.664218190051952,27.264515845024352,1,83.69031041955519,100.0
11.091047222985804,-0.23133719436389466,36.935764600288806,120,72.66707000549428,95.67911444704922
11.107452251961327,-0.8163755503893322,32.08131723587167,102,73.70561072185855,96.47111547088403
10.078473453659266,-1.5188222312735835,34.28450332378398,148,41.60307136491627,94.98435286342824
9.88077553279348,-0.3893061987672217,31.56158435794333,151,31.644766794956062,95.16523855291571
11.428083466435542,-0.9264465205921804,33.09450622889871,52,84.87113309511159,98.2636758739893
11.430340184037542,-0.5413288009706774,41.45292694292599,165,85.65524685892996,94.6935986833018
11.60121695574031,3.83409492486914,36.86952399708609,166,79.49589934525473,94.44620625924506
11.739721657669413,-3.290936202003354,44.94689098566997,294,100.0,90.39780617776137
10.534027196582814,3.3778469587098385,40.73758395641926,70,45.837139280603054,97.73451680206828
10.504548884061599,-0.1581062922317864,30.47332508203653,127,51.64156021570673,95.7523066847927
11.394885536900325,0.9899379639963293,30.286902354533925,32,78.41205345759347,99.10954117274801
10.949891792333295,2.641463732941551,31.71796540234014,156,59.73632682589065,94.72430976153345
11.10590063177311,-1.1162957668059557,41.86518961295485,265,76.3604650653762,91.46977618642546
11.387378008308303,-0.556624735296265,25.54575301301131,203,81.07997938445304,93.01409811480357
11.6700160254527,-0.7238521577702883,29.603625577425156,194,91.73088969166741,93.46875382118802
10.013985470554607,-1.0021518197139212,43.09836840688534,108,39.92456891581543,96.41511819857767
10.126748857919832,3.4042345731751595,37.79792872166504,158,31.607294575389517,94.62206175881964
9.281945819522607,2.6314391295440966,29.536941910021127,282,3.726984542230868,90.65915455951556
10.734840422988523,-3.128000081096191,29.382899364651607,26,66.52459417528821,99.11524482537573
9.107826821390226,-3.1350131801832317,42.25236203518861,226,14.88223273717001,92.51614969262931
10.39679405439738,-0.5770438811760705,42.87515016554093,251,51.57744154929438,91.49996707958857
10.62793390412273,-3.2107409861375276,30.122621819242305,264,63.31584029994992,91.04758024514243
9.859623756384853,0.9527447621689573,33.41020716153064,261,27.954304739712153,91.29570931955868
10.772499781707033,-2.8504671419061287,41.69191477256634,133,69.54787686617969,95.67603008385053
9.091500749817149,0.17898611173440848,40.420148772197706,25,5.686589469008478,99.44318348577606
9.112044566247643,-3.942240423970258,41.27832213132169,42,16.846084361111433,98.32590840683794
11.467801681978974,-1.4672292126988262,35.367963815759374,18,88.00172186086476,99.37044289781976
10.080571924233789,1.4175257893812434,43.23098096610346,15,36.12144586089388,99.56643047311854
9.381181537955655,-0.12768847817721252,31.519030879088703,104,14.32907863644927,96.58812202212154
10.566729780164414,3.826155887991905,28.13344268695036,278,43.28562482289076,90.55020125357701
11.309980659295832,2.9928303685296864,39.174646651297294,202,72.35220871879629,93.15763474565644
9.64746308249053,-1.1274337676547903,35.787088320137926,207,26.558104832848898,93.097927740164
10.868671427457,-3.636107668221803,42.09171537618962,165,74.79765982769246,94.90251008482504
9.256042394981304,2.7650104009201506,26.623184982494298,58,1.9468574935752667,98.20813246193434
9.155045163505823,3.289874482517371,41.87384806876133,47,0.3182555243196208,98.4858977251952
10.594063894704444,2.5650191473522943,30.865893064176444,147,47.89609390126935,94.69600710894196
10.621905364830319,-2.976400472641881,38.09711334336366,276,64.12393601128807,90.60238408867775
10.91228970449462,3.983321075298302,25.802575781565118,177,53.945202617887944,93.91566803398926
11.178274001167985,-1.9313262275778094,37.191625926072014,288,79.87577412642509,90.45370213544174
11.927556238387604,1.7936393024669606,39.34543378374672,113,95.9701964468354,96.21290208737923
10.548901044903586,3.2642790106857724,32.37500429011241,295,44.944338161427574,90.07138708729028
9.968869418823738,-2.1145030853543245,29.308214105242804,217,38.44354782855898,92.81683363636593
11.38555858430611,3.2660684374165285,35.752613532070896,265,73.50397108974322,90.94005979002978
9.812496753786222,-1.5241473664410643,41.663816088712935,161,34.22635676005265,94.51111108877343
10.316914262116908,3.811305779072449,31.470947165933016,35,35.66306705606909,98.8234501413274
9.235369144026798,-1.7499198369562032,30.04938595042559,74,13.230314916702225,97.81371584748344
9.076052230246372,3.6274865980626814,30.578706172753755,134,0.0,95.6676800541801
11.887945244033775,-3.5716427928586008,43.98264305833329,271,100.0,91.03132233051385
11.507940361536617,1.6741760933585041,32.1855383152912,178,80.84967948088254,94.00655675929299
11.087922618281095,0.2568890706960296,25.072084797765744,158,68.96961489218289,94.73060847060697
10.22685883324281,-0.17698338301815486,40.633624159192394,242,44.464477730810856,92.11574387642268
9.519882960212538,-2.21204548595328,38.985495906707804,300,25.65664490330936,90.273861377986
9.469311128013258,1.6447663182119356,27.571365292059376,203,12.046061529990638,93.1973393327533
9.750728694493786,-2.473524068429543,44.69808498269825,282,35.14771698407303,90.66759176133621
10.647679994118361,0.4227343678781459,37.16124570610222,277,56.298079692137115,90.90378152104616
11.143787768100188,-1.9740370956779936,35.01558981881203,142,78.39780297296365,95.32798613393601
10.980592130153195,3.6449710382508487,32.64438535245782,7,58.43618714663758,99.57026152911477
9.83980169083783,-3.7709504493147774,42.973455111272756,115,41.0154568401358,96.05491985032008
